,bootstrap_num,speech_type,speech_metric,embeddings,assoc,corr
2085,47,CS,OR,GloVe,PROJ,"(0.18308712017687093, 4.4736741745466284e-20)"
2086,47,CDS,LOR,GloVe,PROJ,"(0.2341068164129302, 3.9951646429104246e-32)"
2087,47,CS,LOR,GloVe,PROJ,"(0.24613684789910437, 1.9571862826214088e-35)"
2088,48,CDS,pfgw,GloVe,PROJ,"(0.20324214505299573, 1.4040739768948076e-24)"
2089,48,CS,pfgw,GloVe,PROJ,"(0.263555621569643, 9.223123720015151e-41)"
2090,48,CDS,OR,GloVe,PROJ,"(0.1876053727393535, 4.052839264154568e-21)"
2091,48,CS,OR,GloVe,PROJ,"(0.18954909910108275, 1.561500118605374e-21)"
2092,48,CDS,LOR,GloVe,PROJ,"(0.18968094795206147, 1.463125633090965e-21)"
2093,48,CS,LOR,GloVe,PROJ,"(0.24396697106742038, 5.3445268703236e-35)"
2094,49,CDS,pfgw,GloVe,PROJ,"(0.22708990134097018, 4.073611535870015e-30)"
2095,49,CS,pfgw,GloVe,PROJ,"(0.2695961889463351, 3.3932268555345784e-42)"
2096,49,CDS,OR,GloVe,PROJ,"(0.17964158954147036, 2.8365178348234263e-19)"
2097,49,CS,OR,GloVe,PROJ,"(0.16650873892606857, 9.645071080460173e-17)"
2098,49,CDS,LOR,GloVe,PROJ,"(0.2204829085005165, 1.9179325077807254e-28)"
2099,49,CS,LOR,GloVe,PROJ,"(0.2523091549442802, 5.281668993586686e-37)"
2100,50,CDS,pfgw,GloVe,PROJ,"(0.23466840149244017, 1.895357400995105e-32)"
2101,50,CS,pfgw,GloVe,PROJ,"(0.2843097962901346, 1.9274820260999243e-47)"
2102,50,CDS,OR,GloVe,PROJ,"(0.18730080879103972, 4.6175989971149346e-21)"
2103,50,CS,OR,GloVe,PROJ,"(0.15393376957154675, 1.1883332362345942e-14)"
2104,50,CDS,LOR,GloVe,PROJ,"(0.22381212271407436, 1.3543787933129648e-29)"
2105,50,CS,LOR,GloVe,PROJ,"(0.2450956777627198, 2.4878998989509475e-35)"
2106,51,CDS,pfgw,GloVe,PROJ,"(0.23465559450348697, 1.9657595426961137e-32)"
2107,51,CS,pfgw,GloVe,PROJ,"(0.29313053033215675, 1.9685707858337573e-50)"
2108,51,CDS,OR,GloVe,PROJ,"(0.19759149814493582, 2.702315525969758e-23)"
2109,51,CS,OR,GloVe,PROJ,"(0.12128316509860182, 1.3170902297705306e-09)"
2110,51,CDS,LOR,GloVe,PROJ,"(0.22390715234203543, 1.314176171687141e-29)"
2111,51,CS,LOR,GloVe,PROJ,"(0.2591209364153738, 2.058469270629765e-39)"
2112,52,CDS,pfgw,GloVe,PROJ,"(0.22156463725512016, 5.323310385093832e-29)"
2113,52,CS,pfgw,GloVe,PROJ,"(0.2695112817262389, 1.3460484208928258e-42)"
2114,52,CDS,OR,GloVe,PROJ,"(0.18163476006561016, 7.235715870147464e-20)"
2115,52,CS,OR,GloVe,PROJ,"(0.15986417478268994, 1.0997773355238186e-15)"
2116,52,CDS,LOR,GloVe,PROJ,"(0.2070076114900838, 1.9039750005161165e-25)"
2117,52,CS,LOR,GloVe,PROJ,"(0.24418869213129518, 4.7742175544822105e-35)"
2118,53,CDS,pfgw,GloVe,PROJ,"(0.22950762441580042, 8.888431573625595e-31)"
2119,53,CS,pfgw,GloVe,PROJ,"(0.2746971620660237, 7.447834532267834e-44)"
2120,53,CDS,OR,GloVe,PROJ,"(0.20715069479872128, 2.9311231870713576e-25)"
2121,53,CS,OR,GloVe,PROJ,"(0.18400234957261863, 3.509829515023116e-20)"
2122,53,CDS,LOR,GloVe,PROJ,"(0.21951283147022427, 3.1009620364548438e-28)"
2123,53,CS,LOR,GloVe,PROJ,"(0.26377562914803776, 1.884590644933421e-40)"
2124,54,CDS,pfgw,GloVe,PROJ,"(0.2360209857712836, 1.539632143422791e-32)"
2125,54,CS,pfgw,GloVe,PROJ,"(0.27362035905681215, 1.4576480350326498e-43)"
2126,54,CDS,OR,GloVe,PROJ,"(0.21671414330854896, 1.4120247789398923e-27)"
2127,54,CS,OR,GloVe,PROJ,"(0.20182162908459922, 4.627346507652079e-24)"
2128,54,CDS,LOR,GloVe,PROJ,"(0.2269986034501837, 3.664493640973002e-30)"
2129,54,CS,LOR,GloVe,PROJ,"(0.2400146780777843, 1.2670875814341202e-33)"
2130,55,CDS,pfgw,GloVe,PROJ,"(0.2333248132580064, 4.7390041639445445e-32)"
2131,55,CS,pfgw,GloVe,PROJ,"(0.2887685534645248, 6.81893426736142e-49)"
2132,55,CDS,OR,GloVe,PROJ,"(0.21296596285248354, 7.359142732791444e-27)"
2133,55,CS,OR,GloVe,PROJ,"(0.1740156015430656, 2.469277685030464e-18)"
2134,55,CDS,LOR,GloVe,PROJ,"(0.2250421570958987, 7.07804775925972e-30)"
2135,55,CS,LOR,GloVe,PROJ,"(0.26238020004226975, 2.2700040649657776e-40)"
2136,56,CDS,pfgw,GloVe,PROJ,"(0.2199250499900026, 2.272517570154303e-28)"
2137,56,CS,pfgw,GloVe,PROJ,"(0.27312510143351054, 2.093567029571659e-43)"
2138,56,CDS,OR,GloVe,PROJ,"(0.1718554848188394, 8.671383060774444e-18)"
2139,56,CS,OR,GloVe,PROJ,"(0.14758355592556377, 1.8051471240643675e-13)"
2140,56,CDS,LOR,GloVe,PROJ,"(0.2053371089804046, 7.23863127137535e-25)"
2141,56,CS,LOR,GloVe,PROJ,"(0.2399514761610045, 1.3186453159488325e-33)"
2142,57,CDS,pfgw,GloVe,PROJ,"(0.23653314125415734, 9.979159571720222e-33)"
2143,57,CS,pfgw,GloVe,PROJ,"(0.2969482280881526, 1.9970216631099015e-51)"
2144,57,CDS,OR,GloVe,PROJ,"(0.14910289361486, 9.681363862825298e-14)"
2145,57,CS,OR,GloVe,PROJ,"(0.19971631252944982, 1.2735805744570355e-23)"
2146,57,CDS,LOR,GloVe,PROJ,"(0.21937582182814527, 2.817843734211353e-28)"
2147,57,CS,LOR,GloVe,PROJ,"(0.26816083703733395, 6.511958559167274e-42)"
2148,58,CDS,pfgw,GloVe,PROJ,"(0.2029897408121027, 2.616494457617065e-24)"
2149,58,CS,pfgw,GloVe,PROJ,"(0.2763946148718942, 2.0487947586716082e-44)"
2150,58,CDS,OR,GloVe,PROJ,"(0.16010008843309886, 1.3330806734825074e-15)"
2151,58,CS,OR,GloVe,PROJ,"(0.1902747676499689, 1.6745526491002247e-21)"
2152,58,CDS,LOR,GloVe,PROJ,"(0.19105129588590705, 1.1429403951483955e-21)"
2153,58,CS,LOR,GloVe,PROJ,"(0.25095488048154035, 1.1383735040602978e-36)"
2154,59,CDS,pfgw,GloVe,PROJ,"(0.22515646926616492, 1.342322389872069e-29)"
2155,59,CS,pfgw,GloVe,PROJ,"(0.2790513930876615, 3.625430320144321e-45)"
2156,59,CDS,OR,GloVe,PROJ,"(0.1787027952518232, 4.514798363816427e-19)"
2157,59,CS,OR,GloVe,PROJ,"(0.164898119417392, 1.964529854208276e-16)"
2158,59,CDS,LOR,GloVe,PROJ,"(0.213196917989673, 1.2186798515606263e-26)"
2159,59,CS,LOR,GloVe,PROJ,"(0.2544446222514171, 1.3541804671829465e-37)"
2160,60,CDS,pfgw,GloVe,PROJ,"(0.23188247356586456, 1.561261820347669e-31)"
2161,60,CS,pfgw,GloVe,PROJ,"(0.26313846913204, 1.9794184298784317e-40)"
2162,60,CDS,OR,GloVe,PROJ,"(0.20264509193248498, 2.5375119263344366e-24)"
2163,60,CS,OR,GloVe,PROJ,"(0.1436551097217181, 7.175139541820788e-13)"
2164,60,CDS,LOR,GloVe,PROJ,"(0.22143871694241854, 7.764084112622357e-29)"
2165,60,CS,LOR,GloVe,PROJ,"(0.23237474257989735, 1.1561362047929242e-31)"
2166,61,CDS,pfgw,GloVe,PROJ,"(0.22342347612589727, 2.0932425921264786e-29)"
2167,61,CS,pfgw,GloVe,PROJ,"(0.2921565669095264, 5.860732334366722e-50)"
2168,61,CDS,OR,GloVe,PROJ,"(0.1558205566748198, 6.168776457179592e-15)"
2169,61,CS,OR,GloVe,PROJ,"(0.1859477681624174, 1.0269395170186608e-20)"
2170,61,CDS,LOR,GloVe,PROJ,"(0.2077169433031602, 1.4808418667397235e-25)"
2171,61,CS,LOR,GloVe,PROJ,"(0.26474109150240277, 5.140515915979093e-41)"
2172,62,CDS,pfgw,GloVe,PROJ,"(0.22248988240455048, 4.2151252160209895e-29)"
2173,62,CS,pfgw,GloVe,PROJ,"(0.2722846293538724, 2.834364907179879e-43)"
2174,62,CDS,OR,GloVe,PROJ,"(0.1842122194102218, 2.6222879510285744e-20)"
2175,62,CS,OR,GloVe,PROJ,"(0.1821185580889553, 7.06611540923699e-20)"
2176,62,CDS,LOR,GloVe,PROJ,"(0.21055279784238776, 3.609177878061538e-26)"
2177,62,CS,LOR,GloVe,PROJ,"(0.25402381633944826, 1.0498685985243809e-37)"
2178,63,CDS,pfgw,GloVe,PROJ,"(0.19880166347567524, 2.6619248430453e-23)"
2179,63,CS,pfgw,GloVe,PROJ,"(0.27679070738569533, 2.0226020946052052e-44)"
2180,63,CDS,OR,GloVe,PROJ,"(0.16658251327989715, 9.755065517912517e-17)"
2181,63,CS,OR,GloVe,PROJ,"(0.1623328620229312, 5.826130797085145e-16)"
2182,63,CDS,LOR,GloVe,PROJ,"(0.19015106599630072, 2.0269436868908337e-21)"
2183,63,CS,LOR,GloVe,PROJ,"(0.2489487504700505, 5.358024291877976e-36)"
2184,64,CDS,pfgw,GloVe,PROJ,"(0.22891551364603946, 1.1067015897855618e-30)"
2185,64,CS,pfgw,GloVe,PROJ,"(0.2603082238206055, 1.762593377246413e-39)"
2186,64,CDS,OR,GloVe,PROJ,"(0.16313675765690314, 3.587253252518497e-16)"
2187,64,CS,OR,GloVe,PROJ,"(0.09269891050012938, 4.008968944177299e-06)"
2188,64,CDS,LOR,GloVe,PROJ,"(0.21900994708729635, 3.6506846707699706e-28)"
2189,64,CS,LOR,GloVe,PROJ,"(0.23073441797802868, 3.7013838971316586e-31)"
2190,65,CDS,pfgw,GloVe,PROJ,"(0.24036319661686228, 7.5353775079198605e-34)"
2191,65,CS,pfgw,GloVe,PROJ,"(0.27890213529247976, 1.9481591547637898e-45)"
2192,65,CDS,OR,GloVe,PROJ,"(0.19545526824373852, 1.0028818418765119e-22)"
2193,65,CS,OR,GloVe,PROJ,"(0.17340543668301073, 3.734668967829578e-18)"
2194,65,CDS,LOR,GloVe,PROJ,"(0.23097872108385348, 2.559898467246241e-31)"
2195,65,CS,LOR,GloVe,PROJ,"(0.2527329645156432, 2.3410261829943436e-37)"
2196,66,CDS,pfgw,GloVe,PROJ,"(0.2232380764397816, 3.9064382872692004e-29)"
2197,66,CS,pfgw,GloVe,PROJ,"(0.2644041278104634, 1.3524624474921264e-40)"
2198,66,CDS,OR,GloVe,PROJ,"(0.19821776295900922, 3.377716741389756e-23)"
2199,66,CS,OR,GloVe,PROJ,"(0.15660463260759533, 5.78937096647996e-15)"
2200,66,CDS,LOR,GloVe,PROJ,"(0.21616860801242593, 2.2194586967432893e-27)"
2201,66,CS,LOR,GloVe,PROJ,"(0.23398031586378965, 6.423119606774252e-32)"
2202,67,CDS,pfgw,GloVe,PROJ,"(0.22761480256403324, 1.8419052892688715e-30)"
2203,67,CS,pfgw,GloVe,PROJ,"(0.28531831161318355, 1.3536080800253952e-47)"
2204,67,CDS,OR,GloVe,PROJ,"(0.17881716544634496, 3.0831908881567874e-19)"
2205,67,CS,OR,GloVe,PROJ,"(0.18308670338287955, 4.17629852004384e-20)"
2206,67,CDS,LOR,GloVe,PROJ,"(0.21300736758354133, 8.471782602964411e-27)"
2207,67,CS,LOR,GloVe,PROJ,"(0.25679606381540276, 1.3942084378170967e-38)"
2208,68,CDS,pfgw,GloVe,PROJ,"(0.20763387331323419, 1.2402583194147212e-25)"
2209,68,CS,pfgw,GloVe,PROJ,"(0.2679193476002677, 3.6606403670656195e-42)"
2210,68,CDS,OR,GloVe,PROJ,"(0.16668885338693173, 5.818304867141504e-17)"
2211,68,CS,OR,GloVe,PROJ,"(0.16404740686651192, 1.8047164808450853e-16)"
2212,68,CDS,LOR,GloVe,PROJ,"(0.19479790672718214, 1.0642246427899052e-22)"
2213,68,CS,LOR,GloVe,PROJ,"(0.23883598941557455, 1.3086895309555783e-33)"
2214,69,CDS,pfgw,GloVe,PROJ,"(0.2273496389435903, 2.896240614898388e-30)"
2215,69,CS,pfgw,GloVe,PROJ,"(0.27018453420774974, 1.702824246204361e-42)"
2216,69,CDS,OR,GloVe,PROJ,"(0.1968396542370407, 5.930110342805554e-23)"
2217,69,CS,OR,GloVe,PROJ,"(0.13628909424450508, 1.0840253536209851e-11)"
2218,69,CDS,LOR,GloVe,PROJ,"(0.21391689726151975, 6.613466424187391e-27)"
2219,69,CS,LOR,GloVe,PROJ,"(0.23887541586682262, 2.520091714656442e-33)"
2220,70,CDS,pfgw,GloVe,PROJ,"(0.22075574546537519, 1.2748515369353732e-28)"
2221,70,CS,pfgw,GloVe,PROJ,"(0.27224520719332046, 3.4055719307926683e-43)"
2222,70,CDS,OR,GloVe,PROJ,"(0.21358589034073325, 7.408304075630636e-27)"
2223,70,CS,OR,GloVe,PROJ,"(0.1372635219891391, 7.484111437286631e-12)"
2224,70,CDS,LOR,GloVe,PROJ,"(0.21839379074469462, 4.938839772277909e-28)"
2225,70,CS,LOR,GloVe,PROJ,"(0.23601363567030498, 1.3780486740407558e-32)"
2226,71,CDS,pfgw,GloVe,PROJ,"(0.2148078520917998, 4.320731479424789e-27)"
2227,71,CS,pfgw,GloVe,PROJ,"(0.2661373699457375, 3.4405400971466615e-41)"
2228,71,CDS,OR,GloVe,PROJ,"(0.18734957995333262, 6.956107754153401e-21)"
2229,71,CS,OR,GloVe,PROJ,"(0.18135445407072562, 1.1981049272130446e-19)"
2230,71,CDS,LOR,GloVe,PROJ,"(0.2018590679204812, 4.732276350412353e-24)"
2231,71,CS,LOR,GloVe,PROJ,"(0.23002770134334655, 6.327580982257036e-31)"
2232,72,CDS,pfgw,GloVe,PROJ,"(0.24524412659669587, 3.1835816939614103e-35)"
2233,72,CS,pfgw,GloVe,PROJ,"(0.288430942104083, 1.2598674263624705e-48)"
2234,72,CDS,OR,GloVe,PROJ,"(0.1969507840767491, 4.588837503547724e-23)"
2235,72,CS,OR,GloVe,PROJ,"(0.10388357715577026, 2.2242082714244409e-07)"
2236,72,CDS,LOR,GloVe,PROJ,"(0.23165406155490234, 1.650886502611199e-31)"
2237,72,CS,LOR,GloVe,PROJ,"(0.24506693508617083, 3.57160594160562e-35)"
2238,73,CDS,pfgw,GloVe,PROJ,"(0.22799603344487115, 3.560686278135952e-30)"
2239,73,CS,pfgw,GloVe,PROJ,"(0.2831707037154121, 2.8191589171287488e-46)"
2240,73,CDS,OR,GloVe,PROJ,"(0.20133740076190523, 9.24000484013669e-24)"
2241,73,CS,OR,GloVe,PROJ,"(0.17875872678996163, 5.448844095273058e-19)"
2242,73,CDS,LOR,GloVe,PROJ,"(0.21785994264296302, 1.2352799247252916e-27)"
2243,73,CS,LOR,GloVe,PROJ,"(0.2656826357021759, 9.551227404393966e-41)"
2244,74,CDS,pfgw,GloVe,PROJ,"(0.22321885684072712, 2.0749299363900914e-29)"
2245,74,CS,pfgw,GloVe,PROJ,"(0.29536225681727135, 3.592939675486697e-51)"
2246,74,CDS,OR,GloVe,PROJ,"(0.18657541091111446, 6.93407075082565e-21)"
2247,74,CS,OR,GloVe,PROJ,"(0.17015137881368486, 1.3817671126485604e-17)"
2248,74,CDS,LOR,GloVe,PROJ,"(0.20956937347225868, 4.8195437446798386e-26)"
2249,74,CS,LOR,GloVe,PROJ,"(0.2563922687583735, 1.4461372209262e-38)"
2250,75,CDS,pfgw,GloVe,PROJ,"(0.22222199388643465, 7.224469818034459e-29)"
2251,75,CS,pfgw,GloVe,PROJ,"(0.2599141262195351, 3.176435517530967e-39)"
2252,75,CDS,OR,GloVe,PROJ,"(0.20924599067203742, 1.0351347317041215e-25)"
2253,75,CS,OR,GloVe,PROJ,"(0.1722230078642793, 8.201376824478523e-18)"
2254,75,CDS,LOR,GloVe,PROJ,"(0.21932771103756027, 3.807141406517972e-28)"
2255,75,CS,LOR,GloVe,PROJ,"(0.2468867505325794, 1.9290754848700415e-35)"
2256,76,CDS,pfgw,GloVe,PROJ,"(0.21479286803844327, 3.516422466367913e-27)"
2257,76,CS,pfgw,GloVe,PROJ,"(0.2677240804920892, 7.956545597055252e-42)"
2258,76,CDS,OR,GloVe,PROJ,"(0.17106722786090328, 1.1045271772774823e-17)"
2259,76,CS,OR,GloVe,PROJ,"(0.19008186479515554, 1.5570369009478525e-21)"
2260,76,CDS,LOR,GloVe,PROJ,"(0.20189844281332467, 3.8372678601969715e-24)"
2261,76,CS,LOR,GloVe,PROJ,"(0.2375863635604883, 4.739822952108172e-33)"
2262,77,CDS,pfgw,GloVe,PROJ,"(0.22563952519746436, 1.3153272365828628e-29)"
2263,77,CS,pfgw,GloVe,PROJ,"(0.26479529773226174, 1.5931643865719865e-40)"
2264,77,CDS,OR,GloVe,PROJ,"(0.18417435710426805, 4.203290510239901e-20)"
2265,77,CS,OR,GloVe,PROJ,"(0.13829114927802516, 6.465160377371933e-12)"
2266,77,CDS,LOR,GloVe,PROJ,"(0.21772922696070396, 1.235391010160652e-27)"
2267,77,CS,LOR,GloVe,PROJ,"(0.23953080668382232, 2.9363741877850214e-33)"
2268,78,CDS,pfgw,GloVe,PROJ,"(0.22670210497893967, 3.8253651629550505e-30)"
2269,78,CS,pfgw,GloVe,PROJ,"(0.26964295165492724, 2.1615640998389788e-42)"
2270,78,CDS,OR,GloVe,PROJ,"(0.15871015081021567, 2.1480054282600474e-15)"
2271,78,CS,OR,GloVe,PROJ,"(0.17980097530930472, 2.1947861336920584e-19)"
2272,78,CDS,LOR,GloVe,PROJ,"(0.21455428955382433, 4.214895214197987e-27)"
2273,78,CS,LOR,GloVe,PROJ,"(0.2440634655037953, 8.231980893473055e-35)"
2274,79,CDS,pfgw,GloVe,PROJ,"(0.2286095613431101, 1.4811769796258705e-30)"
2275,79,CS,pfgw,GloVe,PROJ,"(0.2777335612476004, 7.588073733865365e-45)"
2276,79,CDS,OR,GloVe,PROJ,"(0.18290954045128446, 5.779581730096413e-20)"
2277,79,CS,OR,GloVe,PROJ,"(0.1799602958517601, 2.29049677760493e-19)"
2278,79,CDS,LOR,GloVe,PROJ,"(0.2179318915142493, 7.443227591353916e-28)"
2279,79,CS,LOR,GloVe,PROJ,"(0.2601859580034529, 2.208573562616775e-39)"
2280,80,CDS,pfgw,GloVe,PROJ,"(0.22455927376718493, 1.7156814665818458e-29)"
2281,80,CS,pfgw,GloVe,PROJ,"(0.2587469239093967, 6.374752047493543e-39)"
2282,80,CDS,OR,GloVe,PROJ,"(0.19897715854883014, 2.196899552941347e-23)"
2283,80,CS,OR,GloVe,PROJ,"(0.14397181409676546, 7.254682002719865e-13)"
2284,80,CDS,LOR,GloVe,PROJ,"(0.20992424483294242, 6.690696039545959e-26)"
2285,80,CS,LOR,GloVe,PROJ,"(0.235488947680132, 2.400455422495703e-32)"
2286,81,CDS,pfgw,GloVe,PROJ,"(0.20997583802705094, 5.0653677974498867e-26)"
2287,81,CS,pfgw,GloVe,PROJ,"(0.26095594709360004, 9.42449060560725e-40)"
2288,81,CDS,OR,GloVe,PROJ,"(0.17911267562860186, 2.9203111763783666e-19)"
2289,81,CS,OR,GloVe,PROJ,"(0.16283221469028747, 3.8063718544609534e-16)"
2290,81,CDS,LOR,GloVe,PROJ,"(0.20224442593610065, 3.1998900391436554e-24)"
2291,81,CS,LOR,GloVe,PROJ,"(0.24128156256011668, 4.5999354645077925e-34)"
2292,82,CDS,pfgw,GloVe,PROJ,"(0.22823171696760486, 9.211325376934503e-31)"
2293,82,CS,pfgw,GloVe,PROJ,"(0.25737367636977093, 6.207137353073777e-39)"
2294,82,CDS,OR,GloVe,PROJ,"(0.1850227874322658, 1.3434839501433703e-20)"
2295,82,CS,OR,GloVe,PROJ,"(0.1736853556213223, 2.651433062347244e-18)"
2296,82,CDS,LOR,GloVe,PROJ,"(0.2159841801371784, 1.1950778142235498e-27)"
2297,82,CS,LOR,GloVe,PROJ,"(0.23114358430093737, 1.5724724801514734e-31)"
2298,83,CDS,pfgw,GloVe,PROJ,"(0.2316175025556237, 1.5968928393594945e-31)"
2299,83,CS,pfgw,GloVe,PROJ,"(0.2835001983731736, 5.253391963930989e-47)"
2300,83,CDS,OR,GloVe,PROJ,"(0.18848127005045578, 3.0561880231590097e-21)"
2301,83,CS,OR,GloVe,PROJ,"(0.1711098761303729, 9.903328439801907e-18)"
2302,83,CDS,LOR,GloVe,PROJ,"(0.21815499866487714, 4.5355719168619e-28)"
2303,83,CS,LOR,GloVe,PROJ,"(0.25250801047213545, 2.46477087256064e-37)"
2304,84,CDS,pfgw,GloVe,PROJ,"(0.22480373962623726, 1.0312217981674046e-29)"
2305,84,CS,pfgw,GloVe,PROJ,"(0.27837418249115375, 2.895103852009521e-45)"
2306,84,CDS,OR,GloVe,PROJ,"(0.20855777178355542, 1.0257638262373319e-25)"
2307,84,CS,OR,GloVe,PROJ,"(0.15574385066161206, 6.687195880448411e-15)"
2308,84,CDS,LOR,GloVe,PROJ,"(0.2228619896226718, 3.2231286160986547e-29)"
2309,84,CS,LOR,GloVe,PROJ,"(0.24673610468557264, 1.2430223665621123e-35)"
2310,85,CDS,pfgw,GloVe,PROJ,"(0.23697153886281572, 8.784689475754473e-33)"
2311,85,CS,pfgw,GloVe,PROJ,"(0.2721116662992017, 4.554105657694353e-43)"
2312,85,CDS,OR,GloVe,PROJ,"(0.17716641486705118, 8.130108918304374e-19)"
2313,85,CS,OR,GloVe,PROJ,"(0.1603556313069751, 1.1845265787166568e-15)"
2314,85,CDS,LOR,GloVe,PROJ,"(0.22552796675282902, 8.978465774035248e-30)"
2315,85,CS,LOR,GloVe,PROJ,"(0.24979226448864722, 2.3767626277328964e-36)"
2316,86,CDS,pfgw,GloVe,PROJ,"(0.20753029479943536, 2.4987193917264767e-25)"
2317,86,CS,pfgw,GloVe,PROJ,"(0.2628252028528709, 3.937154977168467e-40)"
2318,86,CDS,OR,GloVe,PROJ,"(0.2249103350910079, 1.433596601185113e-29)"
2319,86,CS,OR,GloVe,PROJ,"(0.1795184462985669, 2.952909632797895e-19)"
2320,86,CDS,LOR,GloVe,PROJ,"(0.20336287225866076, 2.2920808489331767e-24)"
2321,86,CS,LOR,GloVe,PROJ,"(0.24577205447013883, 3.730138773489353e-35)"
2322,87,CDS,pfgw,GloVe,PROJ,"(0.2341754851822725, 3.6182152437064447e-32)"
2323,87,CS,pfgw,GloVe,PROJ,"(0.2825989312559651, 1.1868002773799514e-46)"
2324,87,CDS,OR,GloVe,PROJ,"(0.14111651893820468, 1.778894790955547e-12)"
2325,87,CS,OR,GloVe,PROJ,"(0.1969476618537515, 4.6889233544390435e-23)"
2326,87,CDS,LOR,GloVe,PROJ,"(0.22267864935571174, 3.5872935281417064e-29)"
2327,87,CS,LOR,GloVe,PROJ,"(0.26227731762990103, 3.368909484757243e-40)"
2328,88,CDS,pfgw,GloVe,PROJ,"(0.21043829354726495, 3.8432106460928106e-26)"
2329,88,CS,pfgw,GloVe,PROJ,"(0.27103004743548337, 7.065880910866977e-43)"
2330,88,CDS,OR,GloVe,PROJ,"(0.19023853101709975, 1.4148644913160444e-21)"
2331,88,CS,OR,GloVe,PROJ,"(0.16959863168335018, 2.0732132933257026e-17)"
2332,88,CDS,LOR,GloVe,PROJ,"(0.2029355865506225, 2.1771824677066903e-24)"
2333,88,CS,LOR,GloVe,PROJ,"(0.24778766693007598, 6.653168874024396e-36)"
2334,89,CDS,pfgw,GloVe,PROJ,"(0.2358004488459301, 1.323219776089365e-32)"
2335,89,CS,pfgw,GloVe,PROJ,"(0.2964301779473935, 2.2976088559057463e-51)"
2336,89,CDS,OR,GloVe,PROJ,"(0.19702139763763543, 4.5153436831293795e-23)"
2337,89,CS,OR,GloVe,PROJ,"(0.1934051990132465, 2.82144191384473e-22)"
2338,89,CDS,LOR,GloVe,PROJ,"(0.22530217764018645, 7.68336948403937e-30)"
2339,89,CS,LOR,GloVe,PROJ,"(0.2689891329495902, 2.8657669115514087e-42)"
2340,90,CDS,pfgw,GloVe,PROJ,"(0.23002749862143546, 1.064743421970951e-30)"
2341,90,CS,pfgw,GloVe,PROJ,"(0.260939526800668, 2.5729133848640032e-39)"
2342,90,CDS,OR,GloVe,PROJ,"(0.1875102983219594, 9.077583756965634e-21)"
2343,90,CS,OR,GloVe,PROJ,"(0.1490061284630687, 1.3367074529490903e-13)"
2344,90,CDS,LOR,GloVe,PROJ,"(0.21350679860750618, 1.3940898945276284e-26)"
2345,90,CS,LOR,GloVe,PROJ,"(0.23496398550084785, 5.394097305136717e-32)"
2346,91,CDS,pfgw,GloVe,PROJ,"(0.2343659313823336, 5.217833968989718e-32)"
2347,91,CS,pfgw,GloVe,PROJ,"(0.2822434686869447, 3.1620322690819657e-46)"
2348,91,CDS,OR,GloVe,PROJ,"(0.20016626450711344, 1.265707966513853e-23)"
2349,91,CS,OR,GloVe,PROJ,"(0.180563030247745, 1.8834557146396113e-19)"
2350,91,CDS,LOR,GloVe,PROJ,"(0.22545014079672623, 1.1005197400312778e-29)"
2351,91,CS,LOR,GloVe,PROJ,"(0.25369065463748186, 2.171000278072081e-37)"
2352,92,CDS,pfgw,GloVe,PROJ,"(0.19915959829729185, 2.083537702066452e-23)"
2353,92,CS,pfgw,GloVe,PROJ,"(0.2667838924583986, 2.5231817328927474e-41)"
2354,92,CDS,OR,GloVe,PROJ,"(0.18337402948750786, 4.975516903740236e-20)"
2355,92,CS,OR,GloVe,PROJ,"(0.11708445452206123, 5.817534375897544e-09)"
2356,92,CDS,LOR,GloVe,PROJ,"(0.19474664443393894, 1.962497512271492e-22)"
2357,92,CS,LOR,GloVe,PROJ,"(0.2524092062220243, 4.941266134046963e-37)"
2358,93,CDS,pfgw,GloVe,PROJ,"(0.22620478358170526, 5.864857556734395e-30)"
2359,93,CS,pfgw,GloVe,PROJ,"(0.2816906623346658, 3.58982739534135e-46)"
2360,93,CDS,OR,GloVe,PROJ,"(0.17813154365124062, 5.146173066572477e-19)"
2361,93,CS,OR,GloVe,PROJ,"(0.17074384290476696, 1.4144782896076216e-17)"
2362,93,CDS,LOR,GloVe,PROJ,"(0.2185898367554776, 4.874624650686594e-28)"
2363,93,CS,LOR,GloVe,PROJ,"(0.25624792532131685, 3.054822779326354e-38)"
2364,94,CDS,pfgw,GloVe,PROJ,"(0.23344236497900328, 1.0570948696824209e-31)"
2365,94,CS,pfgw,GloVe,PROJ,"(0.273863799330594, 1.951861547085138e-43)"
2366,94,CDS,OR,GloVe,PROJ,"(0.18536367970377549, 2.154230401942066e-20)"
2367,94,CS,OR,GloVe,PROJ,"(0.1676085301776582, 6.570060249090595e-17)"
2368,94,CDS,LOR,GloVe,PROJ,"(0.22163550096258328, 1.150864157669711e-28)"
2369,94,CS,LOR,GloVe,PROJ,"(0.2513312351064909, 1.2314806559510281e-36)"
2370,95,CDS,pfgw,GloVe,PROJ,"(0.2349795247534546, 1.3158016290793638e-32)"
2371,95,CS,pfgw,GloVe,PROJ,"(0.2732137009013529, 6.586636833592271e-44)"
2372,95,CDS,OR,GloVe,PROJ,"(0.21432636411757672, 2.775180566611799e-27)"
2373,95,CS,OR,GloVe,PROJ,"(0.16233509065796098, 3.5257359934669194e-16)"
2374,95,CDS,LOR,GloVe,PROJ,"(0.22687115260009988, 1.8756443157774014e-30)"
2375,95,CS,LOR,GloVe,PROJ,"(0.24439855853346468, 3.251484912608499e-35)"
